Date,Price,Open,High,Low,Vol.,Change %
11/01/1996,23.59,22.19,23.91,21.94,110.10M,6.45%
10/01/1996,22.16,20.81,22.62,20.72,133.69M,6.49%
09/01/1996,20.81,20.75,21.81,20.69,121.25M,2.11%
08/01/1996,20.38,20.55,21.25,20.00,144.43M,-0.88%
07/01/1996,20.56,21.75,22.53,20.34,143.52M,-5.34%
06/01/1996,21.72,21.12,21.88,20.84,111.29M,2.50%
05/01/1996,21.19,21.16,22.19,20.50,142.00M,-0.28%
04/01/1996,21.25,20.53,21.50,19.97,137.39M,4.27%
03/01/1996,20.38,19.91,21.50,19.41,159.09M,2.52%
02/01/1996,19.88,20.06,21.16,19.53,131.04M,-0.90%
01/01/1996,20.06,20.06,21.25,19.41,132.83M,-0.30%
12/01/1995,20.12,19.31,21.50,19.28,135.80M,4.03%
11/01/1995,19.34,19.09,20.03,18.66,85.13M,1.31%
10/01/1995,19.09,18.03,19.22,17.84,99.99M,5.70%
09/01/1995,18.06,17.16,18.72,17.16,101.00M,5.06%
08/01/1995,17.19,18.09,18.09,17.03,102.00M,-5.13%
07/01/1995,18.12,17.66,18.47,17.66,99.21M,2.60%
06/01/1995,17.66,17.81,18.09,17.12,123.77M,-1.01%
05/01/1995,17.84,17.44,17.97,17.34,116.50M,2.65%
04/01/1995,17.38,16.62,17.56,16.50,109.91M,4.32%
03/01/1995,16.66,15.97,16.75,15.69,110.82M,4.32%
02/01/1995,15.97,15.66,16.09,15.34,91.05M,2.24%
01/01/1995,15.62,15.12,16.00,15.03,85.37M,2.83%
12/01/1994,15.19,15.03,15.53,14.78,96.89M,0.66%
11/01/1994,15.09,15.56,15.69,14.78,91.24M,-4.01%
10/01/1994,15.72,14.41,15.81,14.06,109.04M,9.32%
09/01/1994,14.38,14.88,15.16,14.34,101.79M,-3.36%
08/01/1994,14.88,14.88,15.22,14.50,92.46M,0.00%
07/01/1994,14.88,14.28,14.97,14.12,75.60M,4.86%
06/01/1994,14.19,15.25,15.59,14.03,164.72M,-7.13%
